Person_ID,Year,Age,Labor_Income,Insurance,Education,Gender,Last_Marital,Employment,employed_lag
2800003,2021,66,11798.299845440493,1,2,1,1,1.0,1
2800004,2013,57,63644.16376306621,1,2,1,1,1.0,1
2800004,2015,59,58049.42965779468,1,2,1,1,1.0,1
2800004,2017,61,65111.93749999999,1,2,1,1,1.0,1
2800004,2019,63,56750.297491039426,1,2,1,1,1.0,1
2800033,2013,32,47495.64459930314,1,2,1,1,1.0,1
2800033,2015,34,46992.395437262356,1,2,1,1,1.0,1
2800033,2017,36,52253.125,1,2,1,1,1.0,1
2800033,2019,38,46903.22580645161,1,2,1,1,1.0,1
2800033,2021,40,50564.14219474497,1,2,1,1,1.0,1
2800034,2013,29,50440.37456445993,1,2,1,1,1.0,1
2800034,2015,31,59892.26869455007,0,2,1,1,0.0,1
2800034,2017,33,70882.5,1,2,1,1,1.0,0
2800034,2019,35,43428.9127837515,1,2,1,1,1.0,1
2800034,2021,37,43822.256568778976,1,2,1,1,1.0,1
2800035,2017,32,74517.5,1,3,0,4,1.0,1
2800035,2019,34,80777.77777777778,1,3,0,4,1.0,1
2800175,2013,27,45595.81881533101,1,2,1,1,1.0,0
2801003,2015,63,18428.390367553868,1,2,1,4,1.0,1
2801004,2013,60,175733.88501742162,1,3,1,1,1.0,1
2801004,2015,62,207319.391634981,1,3,1,1,1.0,1
2801004,2017,64,178115.0,1,3,1,1,1.0,1
2801004,2019,66,83383.51254480287,1,3,1,1,1.0,1
2801004,2021,68,95229.1344667697,1,3,1,1,1.0,1
2801005,2013,58,29716.125,1,2,1,1,1.0,1
2801005,2015,60,28564.00506970849,1,2,1,1,1.0,1
2801005,2017,62,15263.365,1,2,1,1,1.0,1
2801006,2017,60,16255.72,0,2,1,2,1.0,1
2801006,2019,62,31268.817204301075,1,2,1,2,1.0,1
2801030,2015,39,36856.780735107735,1,3,0,1,1.0,1
2801030,2017,41,38167.5,1,3,0,1,1.0,1
2801031,2013,34,0.0,0,2,1,2,0.0,1
2801031,2015,36,0.0,1,2,1,2,0.0,0
2801032,2013,32,62085.35670731708,1,3,1,1,1.0,1
2801032,2015,34,57588.719898605836,1,3,1,1,1.0,1
2801032,2017,36,63612.49999999999,1,3,1,1,1.0,1
2801032,2019,38,62537.63440860215,1,3,1,1,1.0,1
2801032,2021,40,74160.74188562596,1,3,1,1,1.0,1
2801035,2019,32,78172.04301075269,1,3,0,2,1.0,1
2801035,2021,34,105341.9629057187,1,3,0,2,1.0,1
2801175,2013,31,11398.954703832753,1,3,0,1,1.0,0
2801175,2015,33,9214.195183776934,1,3,0,1,1.0,1
2801176,2013,56,43695.993031358885,1,2,1,1,1.0,1
2801176,2015,58,55285.171102661596,1,2,1,1,1.0,1
2801176,2017,60,36350.0,1,2,1,1,1.0,1
2801176,2019,62,56457.58661887694,1,2,1,1,1.0,1
2801176,2021,64,33709.42812982998,1,2,1,1,1.0,1
2801178,2015,32,55285.171102661596,0,3,1,2,1.0,1
2801178,2017,34,59068.75,1,3,1,2,1.0,1
2801178,2019,36,60800.477897252094,1,3,1,2,1.0,1
2801178,2021,38,25282.071097372485,0,3,1,2,1.0,1
2801181,2013,24,56994.77351916377,1,3,1,2,1.0,1
2801181,2015,26,73713.56147021547,1,3,1,2,1.0,1
2801181,2017,28,68156.25,1,3,1,2,1.0,1
2801190,2013,33,88341.89895470384,1,3,1,1,1.0,1
2801190,2015,35,99513.30798479088,1,3,1,1,1.0,1
2801190,2017,37,95418.75,1,3,1,1,1.0,1
2801190,2019,39,121600.95579450419,1,3,1,1,1.0,1
2801190,2021,41,126410.35548686243,1,3,1,1,1.0,1
2801192,2013,31,40846.2543554007,1,3,1,2,1.0,1
2801197,2017,31,36350.0,1,3,1,1,1.0,1
2801197,2019,33,36480.28673835126,1,3,1,1,1.0,1
2801199,2019,49,46903.22580645161,1,3,1,1,1.0,1
2801199,2021,51,50564.14219474497,1,3,1,1,1.0,1
2801201,2021,49,50564.14219474497,1,2,1,1,1.0,1
2801202,2021,42,25282.071097372485,1,2,1,1,1.0,1
2802003,2013,46,2849.738675958188,1,2,1,1,1.0,1
2802003,2015,48,0.0,0,2,1,1,1.0,1
2802003,2017,50,0.0,1,2,1,1,1.0,1
2802003,2019,52,0.0,1,2,1,1,1.0,1
2802003,2021,54,0.0,1,2,1,1,1.0,1
2802173,2013,30,39896.34146341464,1,3,1,1,1.0,1
2802173,2015,32,41832.44613434728,1,3,1,1,1.0,1
2802173,2017,34,43620.0,1,3,1,1,1.0,1
2802173,2019,36,48640.382317801676,1,3,1,1,0.0,1
2802173,2021,38,55367.735703245744,1,3,1,1,1.0,0
2805030,2013,41,41796.16724738676,1,3,1,4,1.0,1
2805030,2015,43,37778.200253485425,1,3,1,4,1.0,1
2805030,2017,45,2181.0,1,3,1,4,1.0,1
2805030,2019,47,36480.28673835126,1,3,1,4,1.0,1
2805030,2021,49,0.0,1,3,1,4,1.0,1
2805172,2013,42,33843.49651567944,1,2,1,1,1.0,1
2805172,2015,44,40726.74271229404,1,2,1,1,1.0,1
2805172,2017,46,47255.0,1,2,1,1,1.0,1
2805172,2019,48,56457.58661887694,1,2,1,1,1.0,1
2805172,2021,50,55789.10355486862,1,2,1,1,1.0,1
2806004,2013,53,29257.317073170732,1,2,1,1,1.0,1
2806004,2015,55,29953.505703422055,1,2,1,1,1.0,1
2806004,2017,57,29080.0,1,2,1,1,1.0,1
2806004,2019,59,33005.97371565113,1,2,1,1,1.0,1
2806004,2021,61,32866.69242658423,1,2,1,1,1.0,1
2806032,2013,31,9499.128919860628,0,2,1,1,1.0,1
2806032,2015,33,64499.36628643853,0,2,1,1,1.0,1
2806032,2017,35,45437.5,0,2,1,1,1.0,1
2806032,2019,37,52114.69534050179,0,2,1,1,1.0,1
2806033,2013,28,40846.2543554007,1,3,1,1,1.0,1
2806033,2015,30,64499.36628643853,0,3,1,1,1.0,1
2806033,2017,32,49981.25,0,3,1,1,1.0,1
2806033,2019,34,15634.408602150537,1,3,1,1,1.0,1
2806033,2021,36,25282.071097372485,0,3,1,1,1.0,1
2807003,2013,51,17098.43205574913,1,2,1,1,1.0,1
2807003,2015,53,0.0,1,2,1,1,1.0,1
2807003,2017,55,0.0,1,2,1,1,1.0,1
2807003,2019,57,0.0,1,2,1,1,1.0,1
2807003,2021,59,0.0,1,2,1,1,1.0,1
2807004,2013,47,29368.456881533104,1,3,1,2,1.0,1
2807004,2015,49,38699.619771863116,1,3,1,2,1.0,1
2807004,2017,51,42711.25,1,3,1,2,1.0,1
2807004,2019,53,117258.06451612903,1,3,1,2,1.0,1
2807004,2021,55,96914.6058732612,1,3,1,2,1.0,1
2807030,2013,27,9024.172473867597,1,3,1,1,1.0,1
2807030,2019,33,0.0,1,3,1,1,1.0,1
2807030,2021,35,0.0,1,3,1,1,1.0,1
2807031,2015,25,36856.780735107735,1,3,0,2,1.0,1
2807031,2017,27,41211.8125,1,3,0,2,1.0,1
2807173,2021,31,0.0,1,2,1,2,1.0,1
2816004,2013,49,39896.34146341464,1,3,0,4,1.0,1
2816004,2015,51,42016.73003802281,1,3,0,4,1.0,1
2816032,2013,28,0.0,0,2,1,2,0.0,1
2816174,2013,33,47495.64459930314,1,3,1,1,1.0,1
2816174,2015,35,51599.49302915083,1,3,1,1,1.0,1
2816174,2017,37,68156.25,0,3,1,1,1.0,1
2816174,2019,39,73829.15173237753,1,3,1,1,1.0,1
2816174,2021,41,67418.85625965997,1,3,1,1,1.0,1
2818003,2013,65,123488.67595818816,1,3,1,1,1.0,1
2818003,2015,67,328025.34854245884,1,3,1,1,1.0,1
2818030,2013,29,80742.59581881533,1,3,0,2,1.0,1
2818030,2015,31,64499.36628643853,1,3,0,2,1.0,1
2818030,2017,33,93601.25,1,3,0,2,1.0,1
2818030,2019,35,86857.825567503,1,3,0,2,1.0,1
2818030,2021,37,48878.670788253476,1,3,0,2,1.0,1
2819003,2019,69,15634.408602150537,1,3,0,3,1.0,1
2827005,2013,53,18106.289634146342,0,2,0,4,1.0,1
2827174,2013,32,16300.505226480836,0,3,0,4,1.0,1
2827174,2015,34,23404.05576679341,1,3,0,4,1.0,1
2827174,2017,36,26215.62,1,3,0,4,1.0,1
2827174,2019,38,27794.504181600958,1,3,0,4,1.0,1
2827174,2021,40,31181.221020092733,1,3,0,4,1.0,1
2827177,2013,34,42746.080139372825,0,2,1,1,1.0,1
2827177,2015,36,47913.81495564005,1,2,1,1,1.0,1
2827177,2017,38,80706.0875,1,2,1,1,1.0,1
2827181,2013,49,36096.68989547039,0,3,1,1,1.0,1
2827181,2015,51,0.0,0,3,1,1,1.0,1
2827181,2017,53,169027.5,1,3,1,1,1.0,1
2827181,2019,55,22583.034647550776,1,3,1,1,1.0,1
2828001,2013,69,0.0,1,2,1,1,1.0,1
2828031,2015,43,25849.503168567808,1,3,0,4,1.0,1
2828031,2017,45,36350.0,1,3,0,4,1.0,1
2828031,2019,47,31949.7825567503,1,3,0,4,1.0,1
2828031,2021,49,33648.75115919629,1,3,0,4,1.0,1
2831032,2013,26,1899.8257839721255,1,2,0,1,0.0,0
2831033,2017,25,40893.75,1,2,1,1,1.0,1
2831033,2019,27,42560.33452807646,1,2,1,1,1.0,1
2831033,2021,29,42136.78516228747,0,2,1,1,1.0,1
2831171,2013,48,51295.29616724739,1,3,1,1,1.0,1
2831171,2015,50,29485.424588086185,1,3,1,1,1.0,1
2831171,2021,56,0.0,1,3,1,1,1.0,1
2835030,2021,27,36237.63523956723,1,3,1,1,1.0,1
2835031,2021,25,10112.828438948995,1,3,1,2,1.0,1
2835170,2013,49,65543.98954703833,1,3,1,1,1.0,1
2835170,2015,51,65420.78580481622,1,3,1,1,0.0,1
2835171,2019,63,46903.22580645161,1,3,1,1,1.0,1
2838173,2013,39,74830.33797909408,1,2,1,1,1.0,1
2838173,2015,41,77399.23954372623,1,2,1,1,1.0,1
2838173,2021,47,72475.27047913446,1,2,1,1,1.0,1
2845003,2015,62,55285.171102661596,1,3,0,3,1.0,1
2845003,2017,64,52707.5,1,3,0,3,1.0,1
2845005,2013,58,25685.644599303138,1,2,1,1,1.0,1
2845040,2021,20,10112.828438948995,0,2,0,2,1.0,1
2845183,2013,34,86674.8018292683,1,2,1,1,1.0,1
2845183,2015,36,92141.95183776933,1,2,1,1,1.0,1
2845183,2017,38,96327.5,1,2,1,1,1.0,1
2845183,2019,40,86857.825567503,1,2,1,1,1.0,1
2845183,2021,42,84273.57032457495,1,2,1,1,1.0,1
2846006,2015,48,0.0,1,2,0,4,1.0,1
2846176,2017,26,34850.5625,1,2,1,2,1.0,1
2846176,2019,28,51246.117084826765,1,2,1,2,1.0,1
2846176,2021,30,62530.989180834615,1,2,1,2,1.0,1
2846178,2013,39,42746.080139372825,1,3,1,1,1.0,1
2846178,2015,41,46070.975918884666,1,3,1,1,1.0,1
2846178,2017,43,45437.5,1,3,1,1,1.0,1
2846178,2019,45,48640.382317801676,1,3,1,1,1.0,1
2846178,2021,47,50564.14219474497,1,3,1,1,1.0,1
2846179,2019,27,60800.477897252094,1,3,1,1,1.0,1
2846179,2021,29,69959.7044049459,1,3,1,1,1.0,1
2847003,2013,61,38946.42857142857,1,2,1,1,1.0,1
2847003,2015,63,36856.780735107735,1,2,1,1,1.0,1
2847030,2015,41,37778.200253485425,1,3,0,4,1.0,1
2847030,2017,43,37258.75,1,3,0,4,1.0,1
2847030,2019,45,37348.864994026284,1,3,0,4,1.0,1
2847033,2017,40,63612.49999999999,1,3,0,2,1.0,1
2847033,2019,42,65143.36917562724,1,3,0,2,1.0,1
2847033,2021,44,88487.2488408037,1,3,0,2,1.0,1
2847036,2017,34,10905.0,0,2,1,2,1.0,1
2847036,2019,36,17371.565113500597,0,2,1,2,1.0,1
2847036,2021,38,10112.828438948995,1,2,1,2,1.0,1
2847176,2013,51,35721.47430313589,1,2,1,1,1.0,1
2847176,2015,53,35949.18250950571,1,2,1,1,1.0,1
2847176,2017,55,37864.886249999996,1,2,1,1,1.0,1
2847176,2019,57,33534.06929510155,1,2,1,1,1.0,1
2847176,2021,59,45785.83075734157,1,2,1,1,1.0,1
2848003,2013,61,18048.344947735193,1,2,0,4,1.0,1
2848007,2013,53,284.97386759581883,0,2,1,2,1.0,1
2848007,2015,55,10065.586818757922,1,2,1,2,1.0,1
2848007,2017,57,1363.125,0,2,1,2,0.0,1
2848007,2019,59,4342.891278375149,0,2,1,2,1.0,0
2848007,2021,61,505.6414219474497,0,2,1,2,1.0,1
2848009,2013,51,49395.470383275264,1,2,1,1,1.0,1
2848009,2015,53,59892.26869455007,1,2,1,1,1.0,1
2848009,2017,55,49981.25,1,2,1,1,1.0,1
2848009,2019,57,51246.117084826765,1,2,1,1,1.0,1
2848009,2021,59,50564.14219474497,0,2,1,1,1.0,1
2848031,2013,36,26597.56097560976,0,2,1,2,1.0,0
2848031,2015,38,26831.73637515843,0,2,1,2,1.0,1
2848031,2017,40,29080.0,0,2,1,2,1.0,1
2848031,2019,42,19350.186379928316,0,2,1,2,0.0,1
2848031,2021,44,0.0,0,2,1,2,0.0,0
2848032,2013,33,32297.038327526134,1,3,1,4,1.0,1
2848032,2015,35,35013.94169835235,1,3,1,4,1.0,1
2848032,2017,37,47255.0,1,3,1,4,1.0,1
2848032,2019,39,15634.408602150537,0,3,1,4,1.0,1
2848033,2017,36,57251.25,1,2,0,2,1.0,1
2848033,2019,38,59450.707287933095,1,2,0,2,1.0,1
2848034,2015,33,20271.22940430925,1,2,1,2,1.0,1
2848034,2017,35,31806.249999999996,0,2,1,2,1.0,1
2848034,2019,37,56457.58661887694,0,2,1,2,1.0,1
2848034,2021,39,35394.89953632148,0,2,1,2,1.0,1
2848035,2017,30,60159.25,1,2,1,1,1.0,1
2848035,2019,32,80256.63082437275,1,2,1,1,1.0,1
2848035,2021,34,67418.85625965997,1,2,1,1,1.0,1
2848036,2013,26,22797.909407665506,0,3,1,4,1.0,1
2848036,2015,28,15387.705956907479,0,3,1,4,1.0,1
2848036,2017,30,40893.75,1,3,1,4,1.0,1
2848037,2013,26,0.0,1,2,1,1,0.0,0
2848037,2015,28,3685.678073510773,0,2,1,1,1.0,0
2848037,2021,34,0.0,1,2,1,1,0.0,1
2848041,2019,25,34743.130227001195,1,3,1,2,1.0,1
2848041,2021,27,80059.8918083462,1,3,1,2,1.0,1
2848042,2019,23,34743.130227001195,1,3,1,2,1.0,1
2848042,2021,25,10112.828438948995,0,3,1,2,1.0,1
2848043,2019,22,21714.45639187575,1,2,1,2,1.0,1
2848179,2013,27,5699.477351916376,1,2,0,2,0.0,0
2848179,2015,29,9674.904942965779,1,2,0,2,1.0,0
2848179,2017,31,17538.875,1,2,0,2,1.0,1
2848179,2019,33,29531.660692951016,1,2,0,2,1.0,1
2848179,2021,35,27199.294822256565,0,2,0,2,1.0,1
2848184,2013,40,46545.73170731708,1,2,1,1,1.0,0
2848184,2015,42,27642.585551330798,1,2,1,1,1.0,1
2848184,2017,44,40893.75,1,2,1,1,1.0,1
2848184,2019,46,39086.021505376346,1,2,1,1,1.0,1
2848184,2021,48,44483.80409582689,1,2,1,1,1.0,1
2848202,2013,29,20945.579268292684,0,2,1,1,1.0,1
2848202,2015,31,32249.683143219267,0,2,1,1,1.0,1
2848202,2017,33,45437.5,1,2,1,1,1.0,1
2848202,2019,35,39954.59976105137,1,2,1,1,1.0,1
2849030,2019,36,77303.46475507766,1,3,1,1,1.0,1
2849031,2013,27,42746.080139372825,1,2,0,4,1.0,1
2849031,2015,29,50344.51964512041,1,2,0,4,1.0,1
2849031,2017,31,49509.60875,0,2,0,4,1.0,1
2849031,2019,33,88594.98207885305,1,2,0,4,1.0,1
2849031,2021,35,69652.1058732612,1,2,0,4,1.0,1
2849174,2013,63,32297.038327526134,1,3,1,2,1.0,1
2849174,2015,65,30075.13307984791,1,3,1,2,1.0,1
2849174,2017,67,32736.809999999998,1,3,1,2,1.0,1
2849174,2019,69,0.0,1,3,1,2,1.0,1
2850030,2013,39,118739.11149825784,1,3,1,1,1.0,1
2850030,2015,41,257997.46514575413,1,3,1,1,1.0,1
2850030,2017,43,68156.25,1,3,1,1,1.0,1
2850030,2019,45,65143.36917562724,1,3,1,1,1.0,1
2850030,2021,47,126410.35548686243,1,3,1,1,1.0,1
2850031,2013,37,47495.64459930314,1,3,1,1,1.0,0
2851003,2013,57,45595.81881533101,1,3,1,3,0.0,1
2851003,2015,59,50678.07351077313,1,3,1,3,1.0,0
2851003,2017,61,49072.5,1,3,1,3,1.0,1
2851003,2019,63,50377.53882915173,1,3,1,3,1.0,1
2851005,2013,51,70293.55400696864,1,3,0,1,1.0,1
2851030,2013,30,253626.74216027875,1,3,1,1,1.0,1
2851030,2015,32,331711.0266159696,1,3,1,1,1.0,1
2851030,2017,34,386218.75,1,3,1,1,1.0,1
2851031,2017,33,38167.5,1,3,0,4,1.0,1
2851031,2019,35,52114.69534050179,1,3,0,4,1.0,1
2851031,2021,37,48878.670788253476,1,3,0,4,1.0,1
2851035,2021,24,12641.035548686243,1,3,1,2,1.0,0
2851170,2013,56,67443.81533101045,1,3,1,1,1.0,1
2851170,2015,58,119784.53738910014,1,3,1,1,1.0,1
2851170,2017,60,80878.75,1,3,1,1,1.0,1
2851174,2013,30,38946.42857142857,1,2,1,1,1.0,1
2851174,2015,32,42385.29784537389,1,2,1,1,1.0,1
2851174,2017,34,45437.5,1,2,1,1,1.0,1
2851174,2019,36,41691.756272401435,1,2,1,1,1.0,1
2851174,2021,38,0.0,1,2,1,1,1.0,1
2851177,2017,47,109050.0,1,3,1,1,1.0,1
2851177,2019,49,90332.1385902031,1,3,1,1,1.0,1
2851177,2021,51,85116.3060278207,1,3,1,1,1.0,1
2851178,2021,32,39608.57805255023,1,3,1,2,1.0,1
2852005,2013,51,77987.84843205575,1,2,1,4,1.0,1
2852005,2015,53,78320.65906210394,1,2,1,4,1.0,1
2852005,2017,55,84513.75,1,2,1,4,1.0,1
2852005,2019,57,80777.77777777778,1,2,1,4,1.0,1
2852030,2013,38,8549.216027874565,0,2,1,4,1.0,1
2852030,2015,40,38699.619771863116,1,2,1,4,1.0,1
2852030,2017,42,5906.875,0,2,1,4,0.0,1
2852030,2019,44,19108.72162485066,0,2,1,4,1.0,0
2852030,2021,46,36237.63523956723,0,2,1,4,1.0,1
2852032,2013,37,33246.95121951219,1,3,0,1,1.0,1
2852035,2015,34,78320.65906210394,1,3,1,1,1.0,1
2852035,2017,36,45891.875,1,3,1,1,1.0,1
2852035,2019,38,43428.9127837515,1,3,1,1,1.0,1
2852035,2021,40,42136.78516228747,1,3,1,1,1.0,1
2852036,2013,32,0.0,0,3,1,4,0.0,1
2852036,2015,34,0.0,1,3,1,4,1.0,0
2852037,2015,32,18889.100126742713,0,2,1,1,1.0,1
2852037,2021,38,12641.035548686243,1,2,1,1,1.0,1
2852039,2019,35,23017.323775388293,0,3,0,4,1.0,1
2852039,2021,37,25963.001545595052,0,3,0,4,1.0,1
2852041,2013,27,42746.080139372825,1,3,1,5,1.0,1
2852041,2015,29,40081.74904942966,1,3,1,5,1.0,1
2852041,2017,31,45619.25,1,3,1,5,1.0,1
2852041,2019,33,45166.06929510155,1,3,1,5,1.0,1
2852041,2021,35,39608.57805255023,1,3,1,5,1.0,1
2852044,2013,23,15008.623693379792,0,3,1,1,1.0,1
2852044,2015,25,15664.131812420786,1,3,1,1,0.0,1
2852044,2017,27,22718.75,1,3,1,1,1.0,0
2852044,2019,29,18240.14336917563,1,3,1,1,1.0,1
2852044,2021,31,33709.42812982998,1,3,1,1,1.0,1
2852045,2015,25,15664.131812420786,1,3,1,1,1.0,1
2852045,2017,27,48163.75,1,3,1,1,1.0,1
2852045,2019,29,56457.58661887694,1,3,1,1,1.0,1
2852045,2021,31,52249.61360123647,1,3,1,1,1.0,1
2852050,2015,20,18428.390367553868,0,3,1,1,1.0,1
2852050,2017,22,13631.25,0,3,1,1,0.0,1
2852050,2019,24,13897.252090800479,1,3,1,1,1.0,0
2852050,2021,26,57306.027820710966,1,3,1,1,1.0,1
2852054,2021,24,15169.24265842349,1,3,0,2,1.0,1
2852055,2021,22,35394.89953632148,1,2,1,2,1.0,1
2852057,2021,21,18540.18547140649,1,2,1,2,1.0,0
2852170,2013,58,87391.98606271777,1,3,1,1,1.0,1
2852195,2019,38,26057.347670250896,1,3,0,4,1.0,1
2852195,2021,40,52249.61360123647,1,3,0,4,1.0,1
2852198,2013,32,21613.368031358885,1,2,1,1,1.0,1
2852198,2019,38,33005.97371565113,1,2,1,1,1.0,1
2852200,2017,44,45437.5,1,2,1,4,1.0,1
2852200,2019,46,43428.9127837515,1,2,1,4,1.0,1
2852204,2013,39,36096.68989547039,1,3,1,1,1.0,1
2852204,2015,41,47913.81495564005,1,3,1,1,1.0,1
2852204,2017,43,63612.49999999999,1,3,1,1,1.0,1
2852204,2019,45,65143.36917562724,1,3,1,1,1.0,1
2852210,2013,31,18998.257839721256,0,2,1,4,1.0,1
2852210,2015,33,28564.00506970849,1,2,1,4,1.0,1
2852211,2015,32,0.0,0,2,1,2,1.0,1
2852211,2017,34,0.0,1,2,1,2,1.0,1
2852211,2019,36,22583.034647550776,1,2,1,2,1.0,1
2852215,2013,32,9024.172473867597,0,3,1,2,0.0,1
2852215,2015,34,3698.577946768061,0,3,1,2,1.0,0
2852217,2015,42,29485.424588086185,1,2,1,4,1.0,1
2852221,2017,26,18175.0,0,3,1,1,1.0,1
2852221,2019,28,34743.130227001195,1,3,1,1,1.0,1
2852221,2021,30,21068.392581143737,1,3,1,1,1.0,1
2852222,2017,41,8178.749999999999,1,3,1,1,1.0,1
2852222,2019,43,11725.806451612903,0,3,1,1,1.0,1
2852222,2021,45,14326.506955177741,1,3,1,1,1.0,1
2852225,2017,21,9087.5,1,3,1,2,1.0,1
2852225,2019,23,19108.72162485066,1,3,1,2,1.0,1
2852225,2021,25,0.0,1,3,1,2,0.0,1
2852226,2017,36,36350.0,1,2,1,1,1.0,1
2852226,2019,38,42152.1027479092,0,2,1,1,1.0,1
2852226,2021,40,17697.44976816074,1,2,1,1,1.0,1
2852235,2019,37,30400.238948626047,1,3,1,1,1.0,1
2852235,2021,39,35394.89953632148,1,3,1,1,1.0,1
2852242,2021,53,37923.10664605873,1,3,1,1,1.0,1
2860003,2013,64,18998.257839721256,1,3,1,1,1.0,1
2860003,2015,66,22114.06844106464,1,3,1,1,1.0,1
2860003,2017,68,10905.0,1,3,1,1,1.0,1
2860003,2019,70,6080.047789725209,1,3,1,1,1.0,1
2860030,2013,36,4749.564459930314,0,3,0,2,1.0,0
2860030,2015,38,11978.453738910013,1,3,0,2,1.0,1
2860030,2017,40,13631.25,0,3,0,2,1.0,1
2860033,2021,22,21911.128284389488,0,3,1,2,0.0,1
2860034,2021,20,17107.534775888715,0,2,1,2,1.0,1
2860171,2013,50,47495.64459930314,1,3,1,1,1.0,1
2860171,2015,52,42385.29784537389,1,3,1,1,1.0,1
2860171,2017,54,43620.0,1,3,1,1,1.0,1
2860171,2019,56,43602.6284348865,1,3,1,1,1.0,1
2860171,2021,58,33709.42812982998,1,3,1,1,1.0,1
2860177,2013,38,80742.59581881533,1,3,1,1,1.0,1
2860177,2015,40,184283.90367553866,1,3,1,1,1.0,1
2860177,2017,42,236275.0,1,3,1,1,1.0,1
2860177,2019,44,260573.47670250895,1,3,1,1,1.0,1
2860177,2021,46,294957.4961360123,1,3,1,1,1.0,1
2860180,2013,30,56994.77351916377,1,3,1,1,1.0,1
2860180,2015,32,154337.76932826362,1,3,1,1,1.0,1
2860180,2017,34,545250.0,1,3,1,1,1.0,1
2860180,2019,36,521146.9534050179,1,3,1,1,1.0,1
2860180,2021,38,505641.42194744974,1,3,1,1,1.0,1
2860181,2015,31,41463.8783269962,1,3,1,1,1.0,1
2860181,2017,33,93146.875,1,3,1,1,1.0,1
2860181,2019,35,165029.86857825567,1,3,1,1,1.0,1
2860181,2021,37,632051.7774343122,1,3,1,1,1.0,1
2861002,2013,64,21942.98780487805,1,3,1,1,1.0,1
2861002,2015,66,22666.920152091254,1,3,1,1,1.0,1
2861002,2017,68,23627.5,1,3,1,1,1.0,1
2861002,2019,70,19108.72162485066,1,3,1,1,1.0,1
2862003,2013,55,30021.996951219513,1,2,1,4,1.0,1
2862003,2015,57,34092.52217997465,1,2,1,4,1.0,1
2862003,2017,59,32714.999999999996,1,2,1,4,1.0,1
2862003,2019,61,27794.504181600958,1,2,1,4,1.0,1
2862003,2021,63,26967.542503863984,1,2,1,4,1.0,1
2867030,2013,41,35146.77700348432,0,3,1,1,1.0,1
2867030,2015,43,27642.585551330798,1,3,1,1,1.0,1
2867030,2017,45,28171.25,1,3,1,1,1.0,1
2867030,2019,47,20845.878136200718,1,3,1,1,1.0,1
2867030,2021,49,21068.392581143737,1,3,1,1,1.0,1
2869031,2019,24,34743.130227001195,1,3,1,1,1.0,1
2869031,2021,26,51196.19397217929,1,3,1,1,1.0,1
2869170,2013,43,118739.11149825784,1,3,1,1,1.0,1
2869170,2015,45,138212.927756654,1,3,1,1,1.0,1
2869170,2017,47,152670.0,1,3,1,1,1.0,1
2869170,2019,49,143315.41218637992,1,3,1,1,1.0,1
2869170,2021,51,193829.2117465224,1,3,1,1,1.0,1
2875003,2013,65,17098.43205574913,0,2,1,3,1.0,1
2875003,2015,67,23975.33586818758,1,2,1,3,1.0,1
2875003,2017,69,20491.403749999998,1,2,1,3,1.0,1
2875034,2015,23,13821.292775665399,1,3,0,2,1.0,1
2875034,2017,25,16357.499999999998,1,3,0,2,1.0,1
2875034,2019,27,20845.878136200718,1,3,0,2,1.0,1
2875034,2021,29,12089.886398763523,0,3,0,2,1.0,1
2876003,2013,52,23747.82229965157,0,2,0,1,1.0,1
2876030,2013,35,37996.51567944251,1,2,1,1,1.0,1
2876030,2015,37,41463.8783269962,1,2,1,1,1.0,1
2876030,2017,39,45619.25,1,2,1,1,1.0,1
2876030,2019,41,72960.57347670251,1,2,1,1,1.0,1
2876032,2015,24,15664.131812420786,1,3,0,2,1.0,1
2876176,2013,26,15198.606271777004,0,2,1,1,0.0,0
2876176,2015,28,12480.627376425857,0,2,1,1,0.0,0
2876176,2017,30,27262.5,0,2,1,1,1.0,0
2876176,2019,32,10142.388291517324,0,2,1,1,0.0,1
2876176,2021,34,8427.357032457496,0,2,1,1,1.0,0
2880003,2013,54,69058.66724738677,1,3,1,2,1.0,1
2880003,2015,56,70027.8833967047,1,3,1,2,1.0,1
2880003,2017,58,69110.4375,1,3,1,2,1.0,1
2880003,2019,60,73655.43608124253,1,3,1,2,1.0,1
2880003,2021,62,95926.91962905717,1,3,1,2,1.0,1
2880004,2013,50,75993.03135888503,1,3,0,4,1.0,1
2880004,2015,52,82927.7566539924,1,3,0,4,1.0,1
2880004,2017,54,90875.0,1,3,0,4,1.0,1
2880004,2019,56,87726.40382317801,1,3,0,4,1.0,1
2880004,2021,58,89329.98454404945,1,3,0,4,1.0,1
2880030,2017,23,67247.5,1,3,0,1,1.0,1
2880177,2013,49,125388.50174216028,1,3,1,1,1.0,1
2880177,2015,51,124391.6349809886,1,3,1,1,1.0,1
2880180,2021,52,0.0,0,2,1,1,1.0,1
2881004,2013,47,44645.90592334495,1,3,0,4,1.0,1
2881030,2019,50,45166.06929510155,1,3,0,4,1.0,1
2881030,2021,52,46350.46367851622,1,3,0,4,1.0,1
2881032,2013,43,39896.34146341464,1,3,0,4,1.0,1
2881036,2017,22,0.0,0,2,1,2,0.0,0
2881036,2019,24,5211.469534050179,1,2,1,2,1.0,0
2881174,2013,47,55094.94773519164,1,3,1,1,0.0,1
2881174,2015,49,27642.585551330798,1,3,1,1,1.0,0
2882004,2013,53,132987.80487804877,1,3,1,1,1.0,1
2882004,2015,55,165855.5133079848,1,3,1,1,1.0,1
