Person_ID,Year,Age,Employment,HEALTH GOOD?,INTERVIEW NUMBER,Labor_Income,OFUM TOTAL LABOR INCOME- IMPUTED,RELATION TO HEAD,SEQUENCE NUMBER,Insurance,Education,Gender,WHETHER SAMPLE OR NONSAMPLE,# LIVE BIRTHS TO THIS INDIVIDUAL,Last_Marital,Age_Group,CPI
2876176,2015,28,3,0,4095,12480.627376425857,0,10,1,0,2,1,0,0,1,18-34,236.7
2876176,2017,30,1,0,4224,27262.5,0,10,1,0,2,1,0,0,1,18-34,240.0
2876176,2019,32,3,0,2077,10142.388291517324,0,10,1,0,2,1,0,0,1,18-34,251.1
2876176,2021,34,1,0,2007,8427.357032457496,0,10,1,0,2,1,0,0,1,18-34,258.8
2876177,2015,49,6,0,3099,0.0,0,10,1,1,2,1,0,1,1,35-54,236.7
2876177,2017,51,1,0,5494,9996.25,0,10,1,1,2,1,0,1,1,35-54,240.0
2876177,2019,53,6,0,1993,0.0,0,10,1,0,2,1,0,1,1,35-54,251.1
2876177,2021,55,5,0,3011,0.0,0,10,1,1,2,1,0,1,1,55-70,258.8
2880003,2011,52,1,0,1022,81000.0,0,10,1,1,3,1,1,0,2,35-54,218.1
2880003,2013,54,1,0,5158,69058.66724738677,0,10,1,1,3,1,1,0,2,35-54,229.6
2880003,2015,56,1,0,3106,70027.8833967047,0,10,1,1,3,1,1,0,2,55-70,236.7
2880003,2017,58,1,0,4847,69110.4375,0,10,1,1,3,1,1,0,2,55-70,240.0
2880003,2019,60,1,0,4827,73655.43608124253,0,10,1,1,3,1,1,0,2,55-70,251.1
2880003,2021,62,1,0,2088,95926.91962905717,0,10,1,1,3,1,1,0,2,55-70,258.8
2880004,2011,48,1,0,702,69000.0,0,10,1,1,3,0,1,1,4,35-54,218.1
2880004,2013,50,1,0,7178,75993.03135888503,0,10,1,1,3,0,1,1,4,35-54,229.6
2880004,2015,52,1,0,3201,82927.7566539924,0,10,1,1,3,0,1,1,4,35-54,236.7
2880004,2017,54,1,0,8982,90875.0,0,10,1,1,3,0,1,1,4,35-54,240.0
2880004,2019,56,1,0,6100,87726.40382317801,0,10,1,1,3,0,1,1,4,55-70,251.1
2880004,2021,58,1,0,7448,89329.98454404945,0,10,1,1,3,0,1,1,4,55-70,258.8
2880030,2015,21,1,0,5105,57128.01013941698,0,10,1,1,3,0,2,98,1,18-34,236.7
2880030,2017,23,1,0,7043,67247.5,0,10,1,1,3,0,2,98,1,18-34,240.0
2880177,2011,47,1,0,1204,110000.0,0,10,1,1,3,1,5,2,1,35-54,218.1
2880177,2013,49,1,0,5647,125388.50174216028,0,10,1,1,3,1,5,2,1,35-54,229.6
2880177,2015,51,1,0,4181,124391.6349809886,0,10,1,1,3,1,5,2,1,35-54,236.7
2880180,2019,50,1,0,6082,104229.39068100358,0,10,1,1,2,1,0,98,1,35-54,251.1
2880180,2021,52,1,0,9194,0.0,0,10,1,0,2,1,0,98,1,35-54,258.8
2881002,2011,65,4,0,7831,0.0,0,10,1,1,2,0,1,6,4,55-70,218.1
2881002,2013,67,4,0,2357,0.0,0,10,1,1,2,0,1,6,4,55-70,229.6
2881002,2015,69,4,0,6722,0.0,0,10,1,1,2,0,1,6,4,55-70,236.7
2881004,2011,45,1,0,8365,35716.0,0,10,1,1,3,0,1,2,4,35-54,218.1
2881004,2013,47,1,0,2028,44645.90592334495,0,10,1,1,3,0,1,2,4,35-54,229.6
2881030,2017,48,1,0,6341,31806.249999999996,0,10,1,1,3,0,2,1,4,35-54,240.0
2881030,2019,50,1,0,1697,45166.06929510155,0,10,1,1,3,0,2,1,4,35-54,251.1
2881030,2021,52,1,0,4828,46350.46367851622,0,10,1,1,3,0,2,1,4,35-54,258.8
2881032,2011,41,1,0,4580,41000.0,0,10,1,1,3,0,2,2,4,35-54,218.1
2881032,2013,43,1,0,5529,39896.34146341464,0,10,1,1,3,0,2,2,4,35-54,229.6
2881032,2015,45,6,0,7244,0.0,0,10,1,0,3,0,2,2,4,35-54,236.7
2881032,2017,47,7,0,6964,35441.25,0,10,1,0,3,0,2,2,4,35-54,240.0
2881032,2019,49,1,0,1861,15634.408602150537,0,10,1,0,3,0,2,2,4,35-54,251.1
2881032,2021,51,6,0,6356,0.0,0,10,1,0,3,0,2,2,4,35-54,258.8
2881036,2015,20,3,0,7965,0.0,0,10,1,0,2,1,2,2,2,18-34,236.7
2881036,2017,22,3,0,9580,0.0,0,10,1,0,2,1,2,2,2,18-34,240.0
2881036,2019,24,1,0,2323,5211.469534050179,0,10,1,1,2,1,2,2,2,18-34,251.1
2881038,2021,22,1,0,7317,4213.678516228748,0,10,1,1,3,0,2,0,2,18-34,258.8
2881174,2011,45,1,0,2351,63000.0,0,10,1,1,3,1,5,2,1,35-54,218.1
2881174,2013,47,3,0,453,55094.94773519164,0,10,1,1,3,1,5,2,1,35-54,229.6
2881174,2015,49,1,0,6155,27642.585551330798,0,10,1,1,3,1,5,2,1,35-54,236.7
2882004,2011,51,1,0,1384,125000.0,0,10,1,1,3,1,1,2,1,35-54,218.1
2882004,2013,53,1,0,3213,132987.80487804877,0,10,1,1,3,1,1,2,1,35-54,229.6
2882004,2015,55,1,0,459,165855.5133079848,0,10,1,1,3,1,1,2,1,55-70,236.7
2882004,2017,57,1,0,444,195381.25,0,10,1,1,3,1,1,2,1,55-70,240.0
2882004,2019,59,1,0,5256,191087.21624850656,0,10,1,1,3,1,1,2,1,55-70,251.1
2882004,2021,61,1,0,222,182030.9119010819,0,10,1,1,3,1,1,2,1,55-70,258.8
2882030,2011,28,1,0,3792,40000.0,0,10,1,1,3,1,2,2,1,18-34,218.1
2882030,2013,30,1,0,3505,23747.82229965157,0,10,1,1,3,1,2,2,1,18-34,229.6
2882030,2015,32,1,0,4106,69106.463878327,0,10,1,1,3,1,2,2,1,18-34,236.7
2882030,2017,34,1,0,78,82696.25,0,10,1,1,3,1,2,2,1,18-34,240.0
2882030,2019,36,1,0,9480,99886.49940262844,0,10,1,1,3,1,2,2,1,35-54,251.1
2882030,2021,38,1,0,905,79217.15610510045,0,10,1,1,3,1,2,2,1,35-54,258.8
2882032,2013,25,1,0,5576,19473.214285714286,0,10,1,1,3,0,2,1,1,18-34,229.6
2882032,2015,27,1,0,915,39621.03929024081,0,10,1,1,3,0,2,1,1,18-34,236.7
2882033,2011,19,8,0,2329,5000.0,0,10,1,1,2,0,2,0,5,18-34,218.1
2882033,2017,25,1,0,601,16357.499999999998,0,10,1,1,3,0,2,0,5,18-34,240.0
2882033,2021,29,1,0,1152,37923.10664605873,0,10,1,1,3,0,2,0,5,18-34,258.8
2882034,2017,23,1,0,589,12722.5,0,10,1,1,3,0,2,0,2,18-34,240.0
2882034,2019,25,7,0,5544,0.0,0,10,1,1,3,0,2,0,2,18-34,251.1
2882034,2021,27,3,0,656,0.0,0,10,1,1,3,0,2,0,2,18-34,258.8
2882172,2011,62,1,0,1775,55000.0,0,10,1,1,3,1,5,1,1,55-70,218.1
2882172,2013,64,1,0,4162,52617.57491289199,0,10,1,1,3,1,5,1,1,55-70,229.6
2882172,2015,66,1,0,581,51599.49302915083,0,10,1,1,3,1,5,1,1,55-70,236.7
2882172,2017,68,1,0,49,49072.5,0,10,1,1,3,1,5,1,1,55-70,240.0
2882172,2019,70,1,0,5888,53350.68219832736,0,10,1,1,3,1,5,1,1,55-70,251.1
2882174,2011,31,1,0,667,20552.0,0,10,1,1,3,1,0,5,1,18-34,218.1
2882174,2013,33,1,0,3594,19758.188153310104,0,10,1,1,3,1,0,5,1,18-34,229.6
2882174,2015,35,1,0,815,25799.746514575414,0,10,1,1,3,1,0,5,1,35-54,236.7
2882174,2017,37,1,0,258,41802.5,0,10,1,1,3,1,0,5,1,35-54,240.0
2882174,2019,39,1,0,4908,78215.47192353645,0,10,1,1,3,1,0,5,1,35-54,251.1
2882174,2021,41,1,0,92,90172.7202472952,0,10,1,1,3,1,0,5,1,35-54,258.8
2882177,2013,21,7,0,4721,0.0,0,10,1,0,3,1,0,0,2,18-34,229.6
2882178,2017,31,1,0,185,7270.0,0,10,1,0,3,1,0,0,2,18-34,240.0
2882179,2019,42,6,0,5668,46034.647550776586,0,10,1,1,3,1,0,1,1,35-54,251.1
2882179,2021,44,6,0,207,0.0,0,10,1,1,3,1,0,1,1,35-54,258.8
2882180,2019,23,1,0,6639,11291.517323775388,0,10,1,1,2,1,0,2,1,18-34,251.1
2884005,2011,44,1,0,7928,16000.0,0,10,1,1,3,1,1,0,1,35-54,218.1
2884005,2013,46,3,0,1855,0.0,0,10,1,0,3,1,1,0,1,35-54,229.6
2884005,2015,48,5,0,2867,0.0,0,10,1,1,3,1,1,0,1,35-54,236.7
2884005,2017,50,5,0,2001,0.0,0,10,1,1,3,1,1,0,1,35-54,240.0
2884005,2019,52,1,0,3442,0.0,0,10,1,1,3,1,1,0,1,35-54,251.1
2884005,2021,54,5,0,71,0.0,0,10,1,1,3,1,1,0,1,35-54,258.8
2885031,2011,41,1,0,8002,110000.0,0,10,1,0,3,0,2,2,1,35-54,218.1
2885031,2013,43,1,0,8168,175733.88501742162,0,10,1,1,3,0,2,2,1,35-54,229.6
2885033,2011,36,1,0,8490,70000.0,0,10,1,1,3,0,2,0,2,35-54,218.1
2885034,2021,20,3,0,1284,2106.839258114374,0,10,1,1,3,1,2,0,2,18-34,258.8
2885171,2011,69,4,0,3608,0.0,0,10,1,1,3,1,0,5,1,55-70,218.1
2885182,2011,37,1,0,8893,92000.0,0,10,1,1,3,1,0,3,1,35-54,218.1
2885182,2013,39,1,0,6262,99740.8536585366,0,10,1,1,3,1,0,3,1,35-54,229.6
2885182,2015,41,1,0,4688,111031.05196451205,0,10,1,1,3,1,0,3,1,35-54,236.7
2885182,2017,43,1,0,2201,121772.5,0,10,1,1,3,1,0,3,1,35-54,240.0
2885182,2019,45,1,0,8886,97280.76463560335,0,10,1,1,3,1,0,3,1,35-54,251.1
2885182,2021,47,1,0,1844,134837.71251931993,0,10,1,1,3,1,0,3,1,35-54,258.8
2885185,2017,58,1,0,1696,38167.5,0,10,1,1,3,1,0,3,1,55-70,240.0
2885185,2019,60,1,0,5027,26057.347670250896,0,10,1,1,3,1,0,3,1,55-70,251.1
2885185,2021,62,1,0,1535,42136.78516228747,0,10,1,1,3,1,0,3,1,55-70,258.8
2887030,2011,38,1,0,7028,50000.0,0,10,1,1,3,0,2,0,2,35-54,218.1
2887030,2013,40,1,0,1908,65164.0243902439,0,10,1,1,3,0,2,0,2,35-54,229.6
2887030,2015,42,1,0,2644,55285.171102661596,0,10,1,0,3,0,2,0,2,35-54,236.7
2887030,2017,44,1,0,5707,136312.5,0,10,1,1,3,0,2,0,2,35-54,240.0
2887030,2019,46,1,0,1929,134629.62962962964,0,10,1,1,3,0,2,0,2,35-54,251.1
2887030,2021,48,1,0,1314,131466.76970633693,0,10,1,1,3,0,2,0,2,35-54,258.8
2887033,2011,34,3,0,3406,0.0,0,10,1,0,2,1,2,0,2,18-34,218.1
2887033,2013,36,6,0,357,0.0,0,10,1,0,2,1,2,0,2,35-54,229.6
2887033,2015,38,6,0,4126,0.0,0,10,1,1,2,1,2,0,2,35-54,236.7
2887033,2017,40,3,0,4446,0.0,0,10,1,1,2,1,2,0,2,35-54,240.0
2887033,2019,42,3,0,1858,0.0,0,10,1,1,2,1,2,0,2,35-54,251.1
2887033,2021,44,3,0,1645,0.0,0,10,1,1,2,1,2,0,2,35-54,258.8
2887034,2011,32,1,0,2557,35000.0,0,10,1,0,3,1,2,2,4,18-34,218.1
2887034,2013,34,1,0,1853,44645.90592334495,0,10,1,0,3,1,2,2,4,18-34,229.6
2887034,2017,38,3,0,5192,9087.5,0,10,1,0,3,1,2,2,4,35-54,240.0
2887034,2019,40,1,0,2041,5211.469534050179,0,10,1,0,3,1,2,2,4,35-54,251.1
2887034,2021,42,1,0,1412,20225.65687789799,0,10,1,1,3,1,2,2,4,35-54,258.8
2887035,2011,27,3,0,3789,6060.0,0,10,1,0,2,1,2,4,5,18-34,218.1
2887035,2013,29,1,0,219,0.0,0,10,1,0,2,1,2,4,5,18-34,229.6
2887035,2015,31,1,0,8698,7832.065906210393,0,10,1,0,2,1,2,4,5,18-34,236.7
2887035,2017,33,3,0,6970,13631.25,0,10,1,0,2,1,2,4,5,18-34,240.0
2887035,2019,35,1,0,2326,30400.238948626047,0,10,1,0,2,1,2,4,5,35-54,251.1
2887035,2021,37,1,0,1807,0.0,0,10,1,0,2,1,2,4,5,35-54,258.8
2887176,2011,32,1,0,7081,84000.0,0,10,1,1,3,0,3,0,2,18-34,218.1
2887176,2013,34,1,0,1174,83307.36062717771,0,10,1,1,3,0,3,0,2,18-34,229.6
2887176,2015,36,1,0,3100,85692.01520912547,0,10,1,1,3,0,3,0,2,35-54,236.7
2887176,2017,38,1,0,4464,86331.25,0,10,1,1,3,0,3,0,2,35-54,240.0
2887176,2019,40,1,0,1944,88768.69772998805,0,10,1,1,3,0,3,0,2,35-54,251.1
2887176,2021,42,1,0,1299,174446.29057187017,0,10,1,1,3,0,3,0,2,35-54,258.8
2887178,2011,59,1,0,4721,0.0,0,10,1,1,3,1,0,0,1,55-70,218.1
2887178,2013,61,1,0,239,0.0,0,10,1,1,3,1,0,0,1,55-70,229.6
2887178,2015,63,1,0,1517,0.0,0,10,1,1,3,1,0,0,1,55-70,236.7
2887178,2017,65,1,0,4619,0.0,0,10,1,1,3,1,0,0,1,55-70,240.0
2887178,2019,67,1,0,1847,0.0,0,10,1,1,3,1,0,0,1,55-70,251.1
2887178,2021,69,1,0,1165,0.0,0,10,1,1,3,1,0,0,1,55-70,258.8
2887179,2017,33,1,0,9368,27262.5,0,10,1,1,3,0,5,3,5,18-34,240.0
2887179,2019,35,1,0,1481,13598.461170848268,0,10,1,1,3,0,5,3,5,35-54,251.1
2887179,2021,37,7,0,1409,26967.542503863984,0,10,1,1,3,0,5,3,5,35-54,258.8
2888003,2011,61,1,0,7168,25000.0,0,10,1,1,2,1,1,1,1,55-70,218.1
2888003,2013,63,4,0,2634,0.0,0,10,1,1,2,1,1,1,1,55-70,229.6
2888003,2015,65,4,0,513,0.0,0,10,1,1,2,1,1,1,1,55-70,236.7
2888171,2017,66,1,0,1990,28171.25,0,10,1,1,2,0,5,1,3,55-70,240.0
2888171,2019,68,4,0,721,10787.741935483871,0,10,1,1,2,0,5,1,3,55-70,251.1
2888171,2021,70,4,0,385,0.0,0,10,1,1,2,0,5,1,3,55-70,258.8
2890004,2011,60,1,0,4353,0.0,0,10,1,0,2,1,1,0,2,55-70,218.1
2890004,2013,62,1,0,2039,1899.8257839721255,0,10,1,1,2,1,1,0,2,55-70,229.6
2890004,2015,64,4,0,7535,16290.697084917618,0,10,1,1,2,1,1,0,2,55-70,236.7
2890004,2017,66,1,0,2148,8178.749999999999,0,10,1,1,2,1,1,0,2,55-70,240.0
2890004,2019,68,2,0,6843,10162.36559139785,0,10,1,1,2,1,1,0,2,55-70,251.1
2890005,2011,58,1,0,2875,40000.0,0,10,1,1,3,0,1,2,4,55-70,218.1
2890005,2013,60,1,0,2094,39706.35888501742,0,10,1,1,3,0,1,2,4,55-70,229.6
2890005,2015,62,1,0,2871,41463.8783269962,0,10,1,1,3,0,1,2,4,55-70,236.7
2890005,2017,64,1,0,1694,40323.055,0,10,1,1,3,0,1,2,4,55-70,240.0
2890005,2019,66,4,0,5340,0.0,0,10,1,1,3,0,1,2,4,55-70,251.1
2890005,2021,68,4,0,6423,0.0,0,10,1,1,3,0,1,2,4,55-70,258.8
2890030,2011,32,6,0,3125,4160.0,0,10,1,0,2,1,2,3,2,18-34,218.1
2890030,2013,34,6,0,2105,0.0,0,10,1,0,2,1,2,3,2,18-34,229.6
2890030,2015,36,6,0,2483,0.0,0,10,1,1,2,1,2,3,2,35-54,236.7
2890030,2017,38,6,0,1632,6361.25,0,10,1,1,2,1,2,3,2,35-54,240.0
2890030,2019,40,1,0,6537,10422.939068100359,0,10,1,1,2,1,2,3,2,35-54,251.1
2890031,2021,34,1,0,7881,33709.42812982998,0,10,1,1,2,0,2,3,1,18-34,258.8
2890179,2011,25,1,0,3886,35000.0,0,10,1,1,2,1,0,3,1,18-34,218.1
2890179,2013,27,6,0,3293,11398.954703832753,0,10,1,0,2,1,0,3,1,18-34,229.6
2890179,2015,29,1,0,3137,27642.585551330798,0,10,1,1,2,1,0,3,1,18-34,236.7
2890179,2017,31,1,0,1630,0.0,0,10,1,0,2,1,0,3,1,18-34,240.0
2890179,2019,33,6,0,6128,0.0,0,10,1,0,2,1,0,3,1,18-34,251.1
2892005,2011,57,1,0,3203,0.0,0,10,1,1,2,1,1,1,4,55-70,218.1
2892005,2013,59,4,0,3049,0.0,0,10,1,1,2,1,1,1,4,55-70,229.6
2892005,2015,61,4,0,6834,0.0,0,10,1,1,2,1,1,1,4,55-70,236.7
2892005,2019,65,4,0,536,0.0,0,10,1,1,2,1,1,1,4,55-70,251.1
2892005,2021,67,4,0,3280,0.0,0,10,1,1,2,1,1,1,4,55-70,258.8
2892171,2011,38,1,0,3056,80000.0,0,10,1,1,3,1,3,2,1,35-54,218.1
2892171,2013,40,1,0,3506,75993.03135888503,0,10,1,1,3,1,3,2,1,35-54,229.6
2892171,2015,42,1,0,8231,87534.85424588087,0,10,1,1,3,1,3,2,1,35-54,236.7
2892171,2017,44,1,0,1705,77243.75,0,10,1,1,3,1,3,2,1,35-54,240.0
2892171,2019,46,1,0,526,73829.15173237753,0,10,1,1,3,1,3,2,1,35-54,251.1
2893030,2011,41,1,0,6457,75000.0,0,10,1,1,2,0,2,0,2,35-54,218.1
2893030,2013,43,1,0,4652,87391.98606271777,0,10,1,1,2,0,2,0,2,35-54,229.6
2893030,2015,45,1,0,3063,96749.0494296578,0,10,1,1,2,0,2,0,2,35-54,236.7
2893030,2017,47,1,0,1229,90875.0,0,10,1,1,2,0,2,0,2,35-54,240.0
2893030,2019,49,1,0,521,92937.87335722819,0,10,1,1,2,0,2,0,2,35-54,251.1
2893031,2021,29,1,0,646,63205.17774343122,0,10,1,1,3,0,2,0,2,18-34,258.8
2893173,2011,62,4,0,3944,15000.0,0,10,1,1,3,1,0,0,1,55-70,218.1
2893173,2013,64,4,0,6066,0.0,0,10,1,1,3,1,0,0,1,55-70,229.6
2893173,2015,66,4,0,8494,0.0,0,10,1,1,3,1,0,0,1,55-70,236.7
2893173,2017,68,4,0,1469,0.0,0,10,1,1,3,1,0,0,1,55-70,240.0
2893173,2019,70,4,0,533,0.0,0,10,1,1,3,1,0,0,1,55-70,251.1
2893176,2011,52,1,0,4834,178000.0,0,10,1,1,3,1,5,2,1,35-54,218.1
2893176,2013,54,1,0,2621,177633.71080139372,0,10,1,1,3,1,5,2,1,35-54,229.6
2893176,2015,56,1,0,3900,179676.80608365018,0,10,1,1,3,1,5,2,1,55-70,236.7
2893176,2017,58,1,0,1285,209012.5,0,10,1,1,3,1,5,2,1,55-70,240.0
2893176,2019,60,4,0,970,34743.130227001195,0,10,1,1,3,1,5,2,1,55-70,251.1
2893176,2021,62,4,0,821,0.0,0,10,1,1,3,1,5,2,1,55-70,258.8
2893177,2013,25,1,0,4804,52245.20905923345,0,10,1,1,3,0,3,1,1,18-34,229.6
2893179,2015,27,1,0,3245,0.0,0,10,1,1,3,1,4,1,1,18-34,236.7
2893179,2017,29,3,0,1677,0.0,0,10,1,1,3,1,4,1,1,18-34,240.0
2893179,2019,31,1,0,743,26057.347670250896,0,10,1,1,3,1,4,1,1,18-34,251.1
2893179,2021,33,1,0,742,48457.3029366306,0,10,1,1,3,1,4,1,1,18-34,258.8
2893180,2017,26,3,0,2060,49981.25,0,10,1,0,3,1,0,0,2,18-34,240.0
2893180,2019,28,1,0,798,52114.69534050179,0,10,1,1,3,1,0,0,2,18-34,251.1
2893181,2021,51,1,0,768,63205.17774343122,0,10,1,1,3,1,0,3,4,35-54,258.8
2894001,2011,65,4,0,7205,0.0,0,10,1,1,3,0,1,0,5,55-70,218.1
2894001,2013,67,4,0,1264,6909.666376306621,0,10,1,1,3,0,1,0,5,55-70,229.6
2894001,2015,69,4,0,4197,0.0,0,10,1,1,3,0,1,0,5,55-70,236.7
2895001,2011,67,4,0,7554,0.0,0,10,1,1,2,1,1,3,1,55-70,218.1
2895001,2013,69,4,0,1751,0.0,0,10,1,1,2,1,1,3,1,55-70,229.6
2895002,2011,62,1,0,6047,17378.0,0,10,1,0,3,0,1,2,4,55-70,218.1
2895002,2013,64,1,0,2127,20144.802700348435,0,10,1,1,3,0,1,2,4,55-70,229.6
2895002,2015,66,1,0,1438,21192.648922686945,0,10,1,1,3,0,1,2,4,55-70,236.7
2895002,2017,68,1,0,5524,14012.925,0,10,1,1,3,0,1,2,4,55-70,240.0
2895002,2019,70,1,0,7948,9120.071684587814,0,10,1,1,3,0,1,2,4,55-70,251.1
2895030,2013,43,1,0,5381,13097.398954703833,0,10,1,0,3,0,2,3,1,35-54,229.6
2895031,2011,28,1,0,8408,38000.0,0,10,1,1,3,1,2,2,1,18-34,218.1
2895031,2013,30,1,0,5960,37996.51567944251,0,10,1,1,3,1,2,2,1,18-34,229.6
2895031,2015,32,1,0,620,27642.585551330798,0,10,1,1,3,1,2,2,1,18-34,236.7
2895031,2017,34,1,0,5228,37258.75,0,10,1,1,3,1,2,2,1,18-34,240.0
2895031,2019,36,1,0,7338,56457.58661887694,0,10,1,1,3,1,2,2,1,35-54,251.1
2895031,2021,38,1,0,5047,56463.29211746522,0,10,1,1,3,1,2,2,1,35-54,258.8
2895033,2011,20,6,0,4757,27000.0,0,10,1,0,2,1,2,0,1,18-34,218.1
2895033,2013,22,1,0,6147,39896.34146341464,0,10,1,1,3,1,2,0,1,18-34,229.6
2895033,2015,24,1,0,3061,41463.8783269962,0,10,1,1,3,1,2,0,1,18-34,236.7
2895033,2017,26,1,0,4166,40893.75,0,10,1,1,3,1,2,0,1,18-34,240.0
2895033,2019,28,1,0,4804,36480.28673835126,0,10,1,1,3,1,2,0,1,18-34,251.1
2895033,2021,30,1,0,4254,67418.85625965997,0,10,1,1,3,1,2,0,1,18-34,258.8
2895034,2017,21,1,0,4925,18175.0,0,10,1,0,3,0,2,1,2,18-34,240.0
2895034,2019,23,1,0,8405,30400.238948626047,0,10,1,1,3,0,2,1,2,18-34,251.1
2895176,2011,42,1,0,4009,3800.0,0,10,1,0,2,1,5,2,1,35-54,218.1
2895176,2015,46,3,0,1930,3132.8263624841575,0,10,1,1,2,1,5,2,1,35-54,236.7
2895176,2017,48,3,0,5535,23627.5,0,10,1,1,2,1,5,2,1,35-54,240.0
2895176,2019,50,1,0,7722,0.0,0,10,1,0,2,1,5,2,1,35-54,251.1
2895176,2021,52,1,0,9001,35057.80525502318,0,10,1,0,2,1,5,2,1,35-54,258.8
2895178,2019,28,1,0,9355,12160.095579450419,0,10,1,0,2,1,3,3,2,18-34,251.1
2895178,2021,30,1,0,9144,8764.451313755795,0,10,1,0,2,1,3,3,2,18-34,258.8
2895185,2015,21,1,0,2545,18428.390367553868,0,10,1,0,2,1,0,0,2,18-34,236.7
2895189,2021,24,1,0,5383,24439.335394126738,0,10,1,0,2,1,0,1,2,18-34,258.8
2897005,2011,47,1,0,8059,0.0,0,10,1,1,2,1,1,2,1,35-54,218.1
2897005,2013,49,1,0,8335,0.0,0,10,1,1,2,1,1,2,1,35-54,229.6
2897006,2011,45,1,0,7818,0.0,0,10,1,1,3,1,1,4,1,35-54,218.1
2897006,2013,47,1,0,2531,0.0,0,10,1,1,3,1,1,4,1,35-54,229.6
2897030,2011,42,5,0,3408,0.0,0,10,1,1,2,1,2,3,1,35-54,218.1
2897030,2013,44,5,0,1913,4179.616724738677,0,10,1,0,2,1,2,3,1,35-54,229.6
2897030,2015,46,1,0,4638,110570.34220532319,0,10,1,1,2,1,2,3,1,35-54,236.7
2897030,2017,48,1,0,6764,109050.0,0,10,1,0,2,1,2,3,1,35-54,240.0
2897030,2019,50,1,0,2997,121600.95579450419,0,10,1,1,2,1,2,3,1,35-54,251.1
2897030,2021,52,1,0,6374,210683.9258114374,0,10,1,1,2,1,2,3,1,35-54,258.8
2897031,2011,27,1,0,8110,22000.0,0,10,1,1,3,0,2,2,1,18-34,218.1
2897031,2013,29,1,0,7346,22797.909407665506,0,10,1,1,3,0,2,2,1,18-34,229.6
2897032,2015,27,1,0,448,36856.780735107735,0,10,1,1,3,0,2,2,4,18-34,236.7
2897034,2017,26,1,0,8683,25508.6125,0,10,1,1,3,0,2,0,2,18-34,240.0
2897034,2019,28,1,0,3123,19108.72162485066,0,10,1,1,3,0,2,0,2,18-34,251.1
2897034,2021,30,1,0,6800,21814.213678516226,0,10,1,1,3,0,2,0,2,18-34,258.8
2897035,2017,23,1,0,8562,18175.0,0,10,1,1,3,1,2,1,2,18-34,240.0
2897035,2019,25,1,0,2910,55589.008363201916,0,10,1,1,3,1,2,1,2,18-34,251.1
2897035,2021,27,1,0,4461,50564.14219474497,0,10,1,1,3,1,2,1,2,18-34,258.8
2897170,2011,53,1,0,7836,32000.0,0,10,1,1,3,1,5,2,1,35-54,218.1
2897170,2013,55,1,0,2060,30397.212543554007,0,10,1,1,3,1,5,2,1,55-70,229.6
2897170,2015,57,1,0,8535,45422.29657794677,0,10,1,1,3,1,5,2,1,55-70,236.7
2897170,2017,59,1,0,7808,49981.25,0,10,1,1,3,1,5,2,1,55-70,240.0
2897170,2019,61,1,0,3250,65143.36917562724,0,10,1,1,3,1,5,2,1,55-70,251.1
2897171,2011,52,1,0,7902,60000.0,0,10,1,1,2,1,5,3,1,35-54,218.1
2897171,2013,54,1,0,3329,66493.90243902439,0,10,1,1,2,1,5,3,1,35-54,229.6
2897171,2017,58,1,0,7909,54525.0,0,10,1,1,3,1,5,3,1,55-70,240.0
2897171,2019,60,1,0,3138,86857.825567503,0,10,1,1,3,1,5,3,1,55-70,251.1
2897171,2021,62,1,0,8703,62362.442040185466,0,10,1,0,3,1,5,3,1,55-70,258.8
2897192,2011,26,1,0,8048,45000.0,0,10,1,1,3,1,0,1,1,18-34,218.1
2897192,2013,28,1,0,4483,37996.51567944251,0,10,1,1,3,1,0,1,1,18-34,229.6
2897193,2015,33,1,0,7862,2303.5487959442335,0,10,1,1,3,1,0,2,1,18-34,236.7
2897193,2017,35,1,0,7805,14540.0,0,10,1,1,3,1,0,2,1,35-54,240.0
2897193,2019,37,1,0,3181,37183.83512544803,0,10,1,1,3,1,0,2,1,35-54,251.1
2897193,2021,39,1,0,5441,47193.19938176197,0,10,1,1,3,1,0,2,1,35-54,258.8
2897194,2015,30,1,0,8807,78320.65906210394,0,10,1,1,3,1,0,3,1,18-34,236.7
2897194,2017,32,1,0,6725,47255.0,0,10,1,1,3,1,0,3,1,18-34,240.0
2897194,2019,34,1,0,3290,56457.58661887694,0,10,1,1,3,1,0,3,1,18-34,251.1
2897194,2021,36,1,0,7622,63205.17774343122,0,10,1,1,3,1,0,3,1,35-54,258.8
2897195,2017,34,1,0,8214,77243.75,0,10,1,1,3,1,0,1,2,18-34,240.0
2897195,2019,36,1,0,3379,48326.82556750299,0,10,1,1,3,1,0,1,2,35-54,251.1
2897199,2021,24,1,0,7819,46350.46367851622,0,10,1,1,3,1,0,1,1,18-34,258.8
2898003,2011,61,5,0,1058,0.0,0,10,1,1,3,1,1,1,4,55-70,218.1
2898003,2013,63,5,0,3750,0.0,0,10,1,1,3,1,1,1,4,55-70,229.6
2898003,2015,65,5,0,1561,0.0,0,10,1,1,3,1,1,1,4,55-70,236.7
2898003,2017,67,5,0,300,0.0,0,10,1,1,3,1,1,1,4,55-70,240.0
2898030,2011,27,1,0,3272,63900.0,0,10,1,1,3,1,2,0,1,18-34,218.1
2898030,2013,29,1,0,3097,73333.27526132404,0,10,1,1,3,1,2,0,1,18-34,229.6
