Person_ID,Year,Age,Labor_Income,Insurance,Education,Gender,Last_Marital,Employment
2336171,2021,57,108712.90571870169,1,3,1,1,1.0
2338003,2011,51,61700.0,1,3,1,1,1.0
2338003,2013,53,66493.90243902439,1,3,1,1,1.0
2338003,2015,55,48835.23447401774,1,3,1,1,1.0
2338003,2017,57,47436.75,1,3,1,1,1.0
2338003,2019,59,60800.477897252094,1,3,1,1,1.0
2338003,2021,61,60676.97063369396,1,3,1,1,1.0
2339003,2019,65,48640.382317801676,1,2,1,1,1.0
2339003,2021,67,33709.42812982998,1,2,1,1,1.0
2339033,2019,36,24320.191158900838,1,3,0,4,1.0
2339037,2021,21,22163.94899536321,1,2,1,2,1.0
2339173,2011,64,32000.0,1,2,1,1,1.0
2339173,2013,66,34545.482142857145,1,2,1,1,1.0
2339178,2011,46,57000.0,1,1,1,1,1.0
2339178,2013,48,55094.94773519164,1,1,1,1,1.0
2339178,2015,50,51599.49302915083,1,1,1,1,1.0
2339178,2017,52,59068.75,1,1,1,1,1.0
2339178,2019,54,52114.69534050179,1,1,1,1,1.0
2339178,2021,56,50564.14219474497,1,1,1,1,1.0
2339180,2011,28,33000.0,1,3,1,1,1.0
2339180,2013,30,15198.606271777004,1,3,1,1,1.0
2339180,2015,32,31328.263624841573,1,3,1,1,1.0
2339180,2017,34,77243.75,1,3,1,1,1.0
2339180,2019,36,71223.41696535244,0,3,1,1,1.0
2339180,2021,38,6741.885625965996,0,3,1,1,1.0
2339182,2011,31,30000.0,1,2,1,1,1.0
2339182,2013,33,33514.82665505227,1,2,1,1,1.0
2339182,2015,35,27642.585551330798,1,2,1,1,1.0
2339182,2017,37,45437.5,1,2,1,1,1.0
2341004,2011,50,65000.0,1,2,1,1,1.0
2341004,2013,52,61744.33797909408,1,2,1,1,1.0
2341004,2015,54,92141.95183776933,1,2,1,1,1.0
2341004,2017,56,83605.0,1,2,1,1,1.0
2341004,2019,58,60800.477897252094,1,2,1,1,1.0
2341005,2011,48,0.0,1,2,1,1,1.0
2341005,2013,50,0.0,1,2,1,1,1.0
2341005,2015,52,0.0,1,2,1,1,1.0
2341005,2017,54,0.0,1,2,1,1,1.0
2341005,2019,56,0.0,1,2,1,1,1.0
2341005,2021,58,0.0,0,2,1,1,1.0
2341031,2013,26,13583.754355400697,1,3,1,1,1.0
2341031,2015,28,20271.22940430925,1,3,1,1,1.0
2341031,2017,30,21446.5,1,3,1,1,1.0
2341031,2019,32,26578.494623655915,1,3,1,1,1.0
2341031,2021,34,15169.24265842349,1,3,1,1,1.0
2341032,2015,24,11978.453738910013,1,3,0,2,1.0
2341034,2011,19,6450.0,1,2,0,2,0.0
2341034,2013,21,0.0,1,2,0,2,0.0
2341178,2013,28,69153.65853658537,1,2,1,1,1.0
2341178,2015,30,49756.65399239544,1,2,1,1,1.0
2341178,2017,32,0.0,0,2,1,1,1.0
2341178,2019,34,0.0,0,2,1,1,1.0
2341178,2021,36,0.0,1,2,1,1,1.0
2341179,2015,20,12899.873257287707,1,2,1,2,1.0
2341179,2017,22,54525.0,0,2,1,2,0.0
2342031,2011,30,25000.0,0,2,1,4,1.0
2342031,2013,32,9499.128919860628,0,2,1,4,1.0
2342031,2015,34,32249.683143219267,1,2,1,4,1.0
2342031,2017,36,41802.5,0,2,1,4,1.0
2342031,2019,38,39086.021505376346,0,2,1,4,1.0
2342031,2021,40,43822.256568778976,0,2,1,4,1.0
2352003,2011,51,60500.0,1,3,1,1,1.0
2352003,2013,53,71243.4668989547,1,3,1,1,1.0
2352003,2015,55,88456.27376425856,1,3,1,1,1.0
2352003,2017,57,110867.5,1,3,1,1,1.0
2352003,2019,59,86857.825567503,1,3,1,1,1.0
2352003,2021,61,75846.21329211746,1,3,1,1,1.0
2352004,2011,49,170000.0,1,3,1,1,1.0
2352004,2013,51,189982.57839721255,1,3,1,1,1.0
2352004,2015,53,184283.90367553866,1,3,1,1,1.0
2352004,2017,55,227187.5,1,3,1,1,1.0
2352004,2019,57,173715.651135006,1,3,1,1,1.0
2352030,2013,25,20898.08362369338,1,3,0,1,1.0
2352031,2013,23,18998.257839721256,1,3,1,1,1.0
2352031,2015,25,64038.65652724969,1,3,1,1,1.0
2352031,2017,27,54982.10125,1,3,1,1,1.0
2352031,2019,29,68270.25089605735,1,3,1,1,1.0
2352031,2021,31,160119.7836166924,1,3,1,1,1.0
2352032,2019,26,48466.666666666664,1,3,1,1,1.0
2352032,2021,28,26967.542503863984,1,3,1,1,1.0
2352172,2011,51,180000.0,1,3,1,1,1.0
2352172,2013,53,132987.80487804877,1,3,1,1,1.0
2352174,2015,30,34092.52217997465,1,3,1,1,1.0
2352174,2017,32,47255.0,1,3,1,1,1.0
2352174,2019,34,52114.69534050179,1,3,1,1,1.0
2352174,2021,36,53935.08500772797,1,3,1,1,1.0
2353003,2011,57,54500.0,1,3,1,1,1.0
2353003,2013,59,51760.75348432056,1,3,1,1,1.0
2353003,2015,61,38999.081115335866,1,3,1,1,1.0
2353003,2017,63,38021.191249999996,1,3,1,1,1.0
2353003,2019,65,22148.745519713262,1,3,1,1,1.0
2353004,2011,53,64000.0,1,3,1,1,1.0
2353004,2013,55,60794.425087108015,1,3,1,1,1.0
2353004,2015,57,64499.36628643853,1,3,1,1,1.0
2353004,2017,59,64521.24999999999,1,3,1,1,1.0
2353004,2019,61,60279.330943847075,1,3,1,1,1.0
2353004,2021,63,59834.23493044822,1,3,1,1,1.0
2353005,2011,51,225000.0,1,3,1,1,1.0
2353005,2013,53,275474.7386759582,1,3,1,1,1.0
2353005,2015,55,179676.80608365018,1,3,1,1,1.0
2353005,2017,57,127224.99999999999,1,3,1,1,1.0
2353005,2019,59,191087.21624850656,1,3,1,1,1.0
2353030,2011,26,31678.0,1,3,1,1,1.0
2353030,2013,28,36777.777439024394,1,3,1,1,1.0
2353030,2015,30,49114.424588086185,1,3,1,1,1.0
2353030,2017,32,49981.25,1,3,1,1,1.0
2353030,2021,36,4213.678516228748,1,3,1,1,1.0
2353032,2015,27,94906.21039290242,1,3,0,1,1.0
2353032,2017,29,99962.5,1,3,0,1,1.0
2353033,2011,23,38000.0,1,3,0,1,1.0
2353034,2013,24,40846.2543554007,1,3,1,1,1.0
2353034,2015,26,61735.107731305456,1,3,1,1,1.0
2353034,2017,28,74063.125,1,3,1,1,1.0
2353034,2019,30,0.0,1,3,1,1,1.0
2353034,2021,32,109555.64142194744,1,3,1,1,1.0
2353035,2015,24,28057.22433460076,1,3,1,2,1.0
2353035,2017,26,27626.0,1,3,1,2,1.0
2353035,2019,28,34308.84109916368,1,3,1,2,1.0
2353035,2021,30,33709.42812982998,1,3,1,2,1.0
2353036,2013,22,18998.257839721256,1,3,0,1,1.0
2353036,2015,24,46992.395437262356,1,3,0,1,1.0
2353175,2011,25,25000.0,1,3,1,1,1.0
2353175,2013,27,35146.77700348432,1,3,1,1,1.0
2353175,2015,29,59892.26869455007,1,3,1,1,1.0
2353175,2017,31,65429.99999999999,1,3,1,1,1.0
2353175,2019,33,65143.36917562724,1,3,1,1,1.0
2353175,2021,35,68261.59196290572,1,3,1,1,1.0
2353176,2013,26,56994.77351916377,1,3,1,1,1.0
2353176,2015,28,50678.07351077313,1,3,1,1,1.0
2353176,2017,30,66338.75,1,3,1,1,1.0
2353176,2019,32,117605.49581839905,1,3,1,1,1.0
2353176,2021,34,168547.1406491499,1,3,1,1,1.0
2353179,2019,27,82514.93428912784,1,3,1,1,1.0
2353179,2021,29,134837.71251931993,1,3,1,1,1.0
2353181,2019,31,43428.9127837515,1,3,1,1,1.0
2353181,2021,33,33709.42812982998,1,3,1,1,1.0
2354003,2011,55,3200.0,0,2,0,4,0.0
2354031,2011,32,17000.0,1,2,1,2,0.0
2354031,2015,36,32249.683143219267,1,2,1,2,0.0
2354031,2017,38,17266.25,1,2,1,2,0.0
2354033,2011,27,9200.0,1,2,0,1,1.0
2354035,2017,28,10905.0,0,2,1,2,1.0
2354170,2011,60,8000.0,0,2,1,1,0.0
2354175,2011,41,56000.0,0,2,1,1,1.0
2354175,2013,43,0.0,0,2,1,1,1.0
2354175,2015,45,0.0,1,2,1,1,1.0
2354179,2011,31,38000.0,1,3,1,1,1.0
2354179,2013,33,40252.55879790941,1,3,1,1,1.0
2354179,2015,35,48835.23447401774,1,3,1,1,1.0
2354179,2017,37,29988.75,1,3,1,1,0.0
2354179,2019,39,30400.238948626047,1,3,1,1,1.0
2354179,2021,41,38765.842349304476,0,3,1,1,1.0
2354182,2013,41,28497.386759581885,1,2,1,1,1.0
2354182,2015,43,20271.22940430925,1,2,1,1,1.0
2354183,2013,43,15632.716463414636,0,2,1,1,1.0
2354183,2015,45,9214.195183776934,1,2,1,1,1.0
2354183,2017,47,13631.25,1,2,1,1,1.0
2354183,2019,49,18500.716845878138,0,2,1,1,0.0
2354183,2021,51,27810.278207109735,1,2,1,1,1.0
2354184,2015,29,77399.23954372623,1,3,1,1,1.0
2354184,2017,31,79061.25,1,3,1,1,1.0
2354184,2019,33,82514.93428912784,1,3,1,1,1.0
2355002,2011,51,14754.0,0,3,1,2,1.0
2355002,2013,53,13298.78048780488,0,3,1,2,1.0
2355002,2015,55,12899.873257287707,0,3,1,2,1.0
2355002,2017,57,36350.0,0,3,1,2,1.0
2355002,2019,59,24320.191158900838,0,3,1,2,1.0
2355002,2021,61,11798.299845440493,0,3,1,2,1.0
2355030,2011,30,16000.0,0,2,1,2,1.0
2355030,2015,34,64499.36628643853,1,2,1,2,1.0
2355030,2017,36,88148.75,1,2,1,2,1.0
2355032,2011,26,15000.0,1,3,0,2,1.0
2355033,2011,20,2400.0,1,3,0,2,1.0
2355033,2015,24,17506.970849176174,1,3,0,2,1.0
2355033,2017,26,47073.25,1,3,0,2,1.0
2355033,2019,28,53678.13620071685,1,3,0,2,1.0
2355033,2021,30,57306.027820710966,1,3,0,2,1.0
2355176,2017,28,72700.0,1,3,0,1,1.0
2355179,2011,44,33000.0,1,2,1,1,1.0
2355179,2013,46,47495.64459930314,1,2,1,1,1.0
2355181,2011,45,7500.0,1,2,1,1,1.0
2355181,2015,49,36856.780735107735,1,2,1,1,1.0
2355181,2019,53,39086.021505376346,1,2,1,1,1.0
2355181,2021,55,40451.31375579598,1,2,1,1,1.0
2355183,2021,38,0.0,1,2,0,2,1.0
2355184,2019,29,30400.238948626047,1,3,1,1,0.0
2355184,2021,31,14899.567233384852,1,3,1,1,0.0
2355185,2013,23,33246.95121951219,0,3,1,2,1.0
2357001,2011,69,60000.0,1,3,1,1,1.0
2357170,2011,40,100000.0,1,3,1,1,1.0
2357170,2013,42,113989.54703832754,1,3,1,1,1.0
2357170,2015,44,161248.41571609632,1,3,1,1,1.0
2357170,2017,46,169027.5,1,3,1,1,1.0
2366003,2011,46,43000.0,1,3,0,1,1.0
2366031,2021,20,10112.828438948995,0,3,0,2,1.0
2366180,2013,38,10449.04181184669,0,2,1,1,0.0
2366180,2015,40,0.0,0,2,1,1,1.0
2366180,2017,42,0.0,0,2,1,1,1.0
2366180,2021,46,33877.97527047913,0,2,1,1,1.0
2373003,2011,61,20199.0,1,2,0,4,1.0
2373003,2013,63,24507.75261324042,1,2,0,4,1.0
2373003,2015,65,24417.61723700887,1,2,0,4,1.0
2373030,2011,34,46000.0,1,3,1,1,1.0
2373030,2013,36,49395.470383275264,1,3,1,1,1.0
2373030,2015,38,58049.42965779468,1,3,1,1,1.0
2373030,2017,40,56342.5,1,3,1,1,1.0
2373030,2019,42,50377.53882915173,1,3,1,1,1.0
2373030,2021,44,53935.08500772797,1,3,1,1,1.0
2377006,2011,46,45000.0,1,3,1,1,1.0
2377006,2013,48,44645.90592334495,1,3,1,1,1.0
2377006,2017,52,40893.75,1,3,1,1,1.0
2377006,2019,54,46903.22580645161,1,3,1,1,1.0
2377006,2021,56,45507.72797527048,1,3,1,1,1.0
2377031,2015,25,0.0,0,3,1,2,0.0
2377031,2017,27,31525.446249999997,1,3,1,2,1.0
2377031,2019,29,36480.28673835126,1,3,1,2,1.0
2377031,2021,31,6621.374420401854,1,3,1,2,1.0
2377032,2019,26,112915.17323775389,1,3,1,2,1.0
2377032,2021,28,109555.64142194744,1,3,1,2,1.0
2377175,2011,54,33000.0,1,3,1,1,1.0
2377175,2013,56,40846.2543554007,1,3,1,1,1.0
2377175,2015,58,46070.975918884666,1,3,1,1,1.0
2377175,2017,60,39076.25,1,3,1,1,1.0
2377175,2019,62,41691.756272401435,1,3,1,1,1.0
2377175,2021,64,40451.31375579598,1,3,1,1,1.0
2379005,2011,47,300000.0,1,3,1,1,1.0
2379005,2013,49,379965.1567944251,1,3,1,1,1.0
2379005,2015,51,358432.1926489227,1,3,1,1,1.0
2379005,2017,53,318062.5,1,3,1,1,1.0
2379031,2015,28,17138.403041825095,0,3,0,1,0.0
2379031,2017,30,18175.0,1,3,0,1,1.0
2379031,2019,32,14592.114695340502,1,3,0,1,1.0
2379032,2013,21,94991.28919860628,1,3,1,1,1.0
2379032,2015,23,73713.56147021547,0,3,1,1,1.0
2379032,2017,25,92692.5,1,3,1,1,1.0
2379032,2019,27,78172.04301075269,0,3,1,1,1.0
2379032,2021,29,84273.57032457495,1,3,1,1,1.0
2379172,2011,46,75000.0,1,3,1,1,1.0
2379172,2013,48,89291.8118466899,1,3,1,1,1.0
2379172,2015,50,82927.7566539924,1,3,1,1,1.0
2379172,2017,52,77243.75,1,3,1,1,1.0
2379172,2019,54,91200.71684587814,1,3,1,1,1.0
2379172,2021,56,101128.28438948994,1,3,1,1,1.0
2379175,2013,29,47495.64459930314,1,3,1,1,1.0
2379177,2021,33,113769.31993817618,1,3,1,1,1.0
2380004,2011,55,18000.0,1,2,1,3,1.0
2380004,2013,57,14248.693379790942,1,2,1,3,1.0
2380004,2017,61,27262.5,1,3,1,3,1.0
2380004,2019,63,26057.347670250896,1,3,1,3,1.0
2380004,2021,65,26967.542503863984,1,3,1,3,1.0
2380030,2011,33,13500.0,0,3,1,2,1.0
2380030,2013,35,66493.90243902439,1,3,1,2,1.0
2380030,2015,37,0.0,1,3,1,2,1.0
2380030,2017,39,109050.0,1,3,1,2,1.0
2380030,2019,41,199772.99880525688,1,3,1,2,1.0
2380030,2021,43,108712.90571870169,1,3,1,2,1.0
2380032,2011,29,15000.0,1,3,1,1,1.0
2380171,2011,59,73000.0,1,3,1,1,1.0
2380171,2013,61,75043.11846689896,1,3,1,1,1.0
2380171,2017,65,13631.25,1,3,1,1,1.0
2380171,2019,67,13028.673835125448,1,3,1,1,1.0
2380171,2021,69,28653.013910355483,1,3,1,1,1.0
2383003,2011,48,70000.0,1,3,1,1,1.0
2383005,2011,45,69000.0,1,3,1,4,1.0
2383005,2013,47,42746.080139372825,1,3,1,4,0.0
2383005,2015,49,46070.975918884666,1,3,1,4,1.0
2383005,2017,51,71336.875,1,3,1,4,1.0
2383005,2019,53,39086.021505376346,1,3,1,4,1.0
2383005,2021,55,40451.31375579598,1,3,1,4,1.0
2383030,2021,23,21911.128284389488,1,3,0,2,1.0
2391030,2011,35,57028.0,1,3,1,1,1.0
2391030,2013,37,42746.080139372825,1,3,1,1,0.0
2391030,2015,39,34092.52217997465,1,3,1,1,1.0
2391030,2017,41,58160.0,1,3,1,1,1.0
2391030,2019,43,52114.69534050179,1,3,1,1,1.0
2391030,2021,45,50564.14219474497,1,3,1,1,1.0
2391031,2013,34,47495.64459930314,1,2,1,4,1.0
2391031,2017,38,45437.5,1,2,1,4,1.0
2391031,2019,40,43428.9127837515,1,2,1,4,1.0
2391032,2011,29,26000.0,0,2,1,4,1.0
2391032,2013,31,34196.86411149826,0,2,1,4,1.0
2391032,2015,33,29485.424588086185,0,2,1,4,1.0
2391032,2017,35,31806.249999999996,0,2,1,4,1.0
2391174,2017,21,36350.0,1,3,1,2,1.0
2391174,2019,23,65143.36917562724,1,3,1,2,1.0
2391174,2021,25,71309.7670015456,0,3,1,2,1.0
2391180,2011,29,60690.0,1,2,1,1,1.0
2391180,2013,31,49395.470383275264,1,2,1,1,1.0
2391180,2015,33,64499.36628643853,1,2,1,1,1.0
2391180,2017,35,74517.5,1,2,1,1,1.0
2391180,2019,37,43428.9127837515,1,2,1,1,1.0
2391182,2015,37,5528.51711026616,1,2,1,2,1.0
2392004,2011,45,16383.0,0,2,0,4,0.0
2392005,2011,44,0.0,1,3,1,1,1.0
2392006,2011,43,50273.0,1,2,1,1,1.0
2392006,2013,45,47495.64459930314,1,2,1,1,1.0
2392006,2015,47,44057.67427122941,1,2,1,1,1.0
2392006,2017,49,43620.0,1,2,1,1,1.0
2392032,2019,32,56457.58661887694,1,2,1,2,1.0
2392032,2021,34,42136.78516228747,1,2,1,2,1.0
2392034,2011,21,18020.0,0,2,1,1,1.0
2392034,2013,23,36096.68989547039,1,2,1,1,1.0
2392034,2015,25,19349.809885931558,0,2,1,1,1.0
2392034,2017,27,14540.0,0,2,1,1,1.0
2392034,2019,29,15940.148148148148,1,2,1,1,1.0
2392035,2015,23,0.0,1,2,0,1,0.0
2392036,2013,19,28497.386759581885,1,2,1,1,1.0
2392036,2015,21,44228.13688212928,1,2,1,1,1.0
2392036,2017,23,45710.125,1,2,1,1,1.0
2392036,2019,25,60800.477897252094,1,2,1,1,1.0
2392036,2021,27,50564.14219474497,1,2,1,1,1.0
2392037,2013,18,0.0,1,2,1,1,1.0
2392037,2015,20,23956.907477820027,1,2,1,1,1.0
2392037,2017,22,13631.25,1,2,1,1,1.0
2392037,2019,24,27794.504181600958,1,2,1,1,1.0
2392037,2021,26,28990.108191653784,1,2,1,1,1.0
2392183,2013,23,68583.71080139372,1,2,1,1,1.0
2392184,2011,43,36000.0,0,1,1,1,1.0
2392184,2013,45,23747.82229965157,0,1,1,1,1.0
2392184,2017,49,6361.25,1,1,1,1,1.0
2392184,2019,51,46903.22580645161,1,1,1,1,1.0
2392184,2021,53,50564.14219474497,0,1,1,1,1.0
2392186,2015,27,0.0,1,2,1,1,1.0
2392186,2017,29,35361.28,1,2,1,1,1.0
2392186,2019,31,26057.347670250896,1,2,1,1,1.0
2392186,2021,33,32866.69242658423,1,2,1,1,1.0
2392188,2015,27,51599.49302915083,1,2,1,1,1.0
2392188,2017,29,47255.0,1,2,1,1,1.0
2392188,2019,31,45166.06929510155,1,3,1,1,1.0
2392188,2021,33,41294.04945904173,1,3,1,1,1.0
2392192,2017,29,32714.999999999996,1,2,1,1,1.0
2392192,2019,31,31268.817204301075,1,2,1,1,1.0
2392192,2021,33,37080.37094281298,0,2,1,1,1.0
2393005,2011,45,15000.0,1,3,1,1,1.0
2393005,2013,47,23747.82229965157,1,3,1,1,1.0
2393005,2015,49,49756.65399239544,1,3,1,1,1.0
2397003,2011,56,86000.0,1,2,1,1,1.0
2397003,2013,58,81692.5087108014,1,2,1,1,1.0
2397021,2011,63,170000.0,1,3,1,1,1.0
2397021,2013,65,42746.080139372825,1,3,1,1,1.0
2397021,2015,67,64499.36628643853,1,3,1,1,1.0
2397021,2017,69,63612.49999999999,1,3,1,1,1.0
2397030,2011,42,139000.0,1,3,1,1,1.0
2397030,2013,44,132987.80487804877,1,3,1,1,1.0
2397030,2015,46,115177.43979721167,1,3,1,1,1.0
2397030,2017,48,136312.5,1,3,1,1,1.0
2397030,2021,52,202256.56877897988,1,3,1,1,1.0
2397032,2011,40,50000.0,1,3,1,5,1.0
2397034,2017,45,14540.0,1,3,0,4,1.0
2397034,2019,47,14982.974910394265,1,3,0,4,1.0
2397034,2021,49,0.0,1,3,0,4,0.0
2397036,2017,23,31806.249999999996,1,3,1,1,1.0
2397036,2019,25,94675.02986857826,1,3,1,1,1.0
2397036,2021,27,105341.9629057187,1,3,1,1,1.0
2397037,2019,23,104229.39068100358,1,3,1,2,1.0
2397037,2021,25,99442.81298299844,1,3,1,2,1.0
2397173,2013,44,45595.81881533101,1,3,0,4,1.0
2397173,2015,46,48835.23447401774,1,3,0,4,1.0
2397173,2017,48,56978.625,1,3,0,4,1.0
2397173,2019,50,64274.79091995221,1,3,0,4,0.0
2397173,2021,52,59834.23493044822,1,3,0,4,1.0
2397175,2011,41,63000.0,1,3,1,1,1.0
2397175,2013,43,75043.11846689896,1,3,1,1,1.0
2397175,2015,45,82927.7566539924,1,3,1,1,1.0
2397181,2011,34,40000.0,1,3,1,1,1.0
2397181,2013,36,42746.080139372825,1,3,1,1,1.0
2397181,2015,38,50678.07351077313,1,3,1,1,1.0
2397181,2017,40,54525.0,1,3,1,1,1.0
2397181,2019,42,60800.477897252094,1,3,1,1,1.0
2397181,2021,44,58991.49922720247,1,3,1,1,1.0
2397182,2011,52,22000.0,1,2,1,1,1.0
2397184,2013,37,2621.7595818815334,0,3,1,1,1.0
2397184,2015,39,26518.453738910015,1,3,1,1,1.0
2397184,2017,41,36350.0,1,3,1,1,1.0
2397184,2019,43,34743.130227001195,1,3,1,1,1.0
2397184,2021,45,25282.071097372485,1,3,1,1,1.0
2406003,2019,57,39686.20908004779,1,2,1,1,1.0
2406003,2021,59,113769.31993817618,1,2,1,1,1.0
2406171,2015,48,0.0,0,2,1,4,1.0
2408001,2011,64,126000.0,1,3,1,4,1.0
2408001,2013,66,118739.11149825784,1,3,1,4,1.0
2408170,2013,37,18129.087543554007,1,3,0,4,1.0
2408170,2015,39,5851.013941698353,1,3,0,4,0.0
2408170,2017,41,5464.313749999999,1,3,0,4,1.0
2408170,2019,43,11426.146953405017,1,3,0,4,1.0
2409006,2011,51,24942.0,0,3,1,4,1.0
2409006,2013,53,23747.82229965157,0,3,1,4,1.0
2409006,2015,55,31881.115335868188,1,3,1,4,1.0
2409006,2017,57,27353.375,1,3,1,4,1.0
2409006,2019,59,32137.395459976105,1,3,1,4,1.0
2409006,2021,61,23175.23183925811,0,3,1,4,1.0
2409030,2011,35,32500.0,1,3,1,1,1.0
2409030,2013,37,29447.299651567944,0,3,1,1,1.0
2409030,2015,39,30480.557667934096,1,3,1,1,1.0
2409030,2017,41,34169.0,1,3,1,1,1.0
2409030,2019,43,36480.28673835126,1,3,1,1,1.0
2409030,2021,45,30338.48531684698,1,3,1,1,1.0
2409031,2011,26,5000.0,1,2,0,2,1.0
2409031,2013,28,7497.6624564459935,1,2,0,2,1.0
2409031,2017,32,0.0,1,3,0,2,1.0
2409031,2019,34,13897.252090800479,1,3,0,2,1.0
2409033,2011,23,15000.0,1,3,0,1,1.0
2409033,2013,25,11398.954703832753,1,3,0,1,1.0
2409033,2015,27,42385.29784537389,1,3,0,1,1.0
2409033,2017,29,59977.5,1,3,0,1,1.0
2409176,2011,33,82000.0,1,3,0,1,1.0
2409176,2013,35,82642.42160278746,1,3,0,1,1.0
2409179,2011,20,4000.0,1,2,1,1,1.0
2409179,2013,22,26597.56097560976,0,2,1,1,1.0
2409179,2017,26,45437.5,1,2,1,1,1.0
2409181,2015,45,9214.195183776934,1,3,1,1,1.0
2409183,2017,33,37047.92,1,2,1,4,1.0
2409183,2019,35,3793.9498207885304,1,2,1,4,1.0
2409185,2019,32,37001.433691756276,1,3,1,1,1.0
2409185,2021,34,35394.89953632148,1,3,1,1,1.0
2410031,2015,26,59892.26869455007,1,3,1,2,1.0
2410031,2017,28,19992.5,1,3,1,2,1.0
2410031,2019,30,95543.60812425328,1,3,1,2,1.0
2410031,2021,32,21068.392581143737,0,3,1,2,0.0
2410170,2011,48,31430.0,1,2,1,1,1.0
2410170,2013,50,35426.05139372822,1,2,1,1,1.0
2410170,2015,52,35013.94169835235,1,2,1,1,1.0
2410170,2017,54,89057.5,1,2,1,1,0.0
2410170,2021,58,1432.6506955177742,1,2,1,1,0.0
2410171,2011,40,15641.0,0,2,1,1,1.0
2410171,2013,42,18998.257839721256,1,2,1,1,0.0
2410171,2015,44,33171.10266159696,1,2,1,1,1.0
2410171,2017,46,45437.5,1,2,1,1,1.0
2410171,2019,48,52288.410991636796,1,2,1,1,1.0
2410171,2021,50,26630.448222565687,1,2,1,1,1.0
2410173,2013,23,16148.519163763067,0,3,1,1,1.0
2410173,2015,25,24878.32699619772,1,3,1,1,1.0
2410173,2017,27,3089.75,1,3,1,1,1.0
2410173,2019,29,36480.28673835126,1,3,1,1,1.0
2410173,2021,31,28311.705950540956,1,3,1,1,1.0
2410174,2019,28,26925.925925925927,1,2,1,1,1.0
2410174,2021,30,47193.19938176197,0,2,1,1,1.0
2410175,2019,20,26057.347670250896,1,2,1,2,1.0
2410175,2021,22,12641.035548686243,0,2,1,2,1.0
2411030,2011,43,30600.0,0,2,0,4,1.0
2411030,2013,45,8549.216027874565,0,2,0,4,1.0
2411030,2015,47,19165.525982256022,0,2,0,4,1.0
2411030,2017,49,19992.5,0,2,0,4,1.0
2411030,2019,51,63406.212664277184,1,2,0,4,1.0
2411030,2021,53,33709.42812982998,0,2,0,4,1.0
2411031,2011,37,65000.0,0,2,1,2,1.0
2411031,2013,39,75993.03135888503,0,2,1,2,1.0
2411031,2015,41,144662.86438529784,1,2,1,2,1.0
2411031,2017,43,68156.25,1,2,1,2,1.0
2411031,2019,45,65143.36917562724,0,2,1,2,1.0
2411031,2021,47,168547.1406491499,0,2,1,2,1.0
2411173,2013,25,33246.95121951219,1,2,1,1,1.0
2411173,2015,27,0.0,1,2,1,1,1.0
2411173,2017,29,29080.0,1,2,1,1,1.0
2411173,2019,31,73829.15173237753,1,2,1,1,1.0
2411173,2021,33,70789.79907264296,0,2,1,1,1.0
2411174,2011,18,12000.0,1,2,1,2,1.0
2411174,2013,20,18998.257839721256,0,2,1,2,1.0
2411174,2015,22,11057.03422053232,0,2,1,2,1.0
2411174,2017,24,2726.25,0,2,1,2,1.0
2412002,2013,67,21847.996515679442,1,3,0,3,1.0
2412002,2015,69,20271.22940430925,1,3,0,3,0.0
2412033,2019,23,2605.7347670250897,1,2,0,4,1.0
2412033,2021,25,0.0,1,2,0,4,1.0
2412173,2017,22,12722.5,1,2,1,1,1.0
2416003,2011,57,0.0,1,2,1,5,1.0
2416003,2013,59,0.0,1,2,1,5,1.0
2416003,2015,61,0.0,1,2,1,5,1.0
2416003,2017,63,0.0,1,2,1,5,1.0
2416003,2019,65,0.0,1,2,1,5,1.0
2416003,2021,67,0.0,1,2,1,5,1.0
2416004,2011,56,0.0,1,2,1,1,1.0
2416004,2013,58,119689.02439024391,1,2,1,1,1.0
2416004,2015,60,0.0,1,2,1,1,1.0
2416004,2017,62,0.0,1,2,1,1,1.0
2416004,2019,64,48640.382317801676,1,2,1,1,1.0
2416004,2021,66,0.0,1,2,1,1,1.0
2416006,2015,48,1842.8390367553866,1,3,0,4,1.0
2416031,2011,33,26000.0,1,3,0,4,1.0
2416031,2015,37,49756.65399239544,1,3,0,4,1.0
2416031,2017,39,44528.75,1,3,0,4,1.0
2416031,2019,41,48640.382317801676,1,3,0,4,1.0
2416031,2021,43,45507.72797527048,1,3,0,4,1.0
2416032,2015,35,38699.619771863116,1,3,0,4,1.0
2416032,2017,37,47255.0,1,3,0,4,1.0
2416033,2013,32,28497.386759581885,0,3,1,2,1.0
2416033,2017,36,34532.5,1,3,1,2,1.0
2416033,2019,38,44731.78016726404,1,3,1,2,1.0
2416033,2021,40,55620.55641421947,1,3,1,2,1.0
2416034,2011,26,40000.0,1,3,0,2,1.0
2416034,2013,28,33246.95121951219,1,3,0,2,1.0
2416035,2011,22,21000.0,1,3,0,2,1.0
2416035,2013,24,14248.693379790942,0,3,0,2,0.0
2416035,2015,26,18428.390367553868,0,3,0,2,1.0
2416035,2017,28,25445.0,0,3,0,2,1.0
2416035,2021,32,0.0,1,3,0,2,1.0
2416175,2013,33,37996.51567944251,1,2,1,1,0.0
2416179,2015,29,18428.390367553868,1,3,1,2,1.0
2416179,2017,31,35223.15,1,3,1,2,1.0
2416179,2019,33,31268.817204301075,1,3,1,2,1.0
2416179,2021,35,35394.89953632148,1,3,1,2,1.0
